id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6duqhjENDYbR2Q4Hpogh9M,0.305,0.083,6,-20.895,1,0.0331,0.977,0.697,0.231,0.0479,80.622,audio_features,spotify:track:6duqhjENDYbR2Q4Hpogh9M,https://api.spotify.com/v1/tracks/6duqhjENDYbR2Q4Hpogh9M,https://api.spotify.com/v1/audio-analysis/6duqhjENDYbR2Q4Hpogh9M,215267,3
6h6ShFPagQGy48KSFd8BU9,0.372,0.0945,10,-22.709,0,0.0317,0.993,0.941,0.189,0.0791,59.217,audio_features,spotify:track:6h6ShFPagQGy48KSFd8BU9,https://api.spotify.com/v1/tracks/6h6ShFPagQGy48KSFd8BU9,https://api.spotify.com/v1/audio-analysis/6h6ShFPagQGy48KSFd8BU9,285133,4
6hUMURfCaJ6JB8EWL1ZLr7,0.337,0.0699,5,-23.806,0,0.0322,0.99,0.903,0.106,0.135,72.133,audio_features,spotify:track:6hUMURfCaJ6JB8EWL1ZLr7,https://api.spotify.com/v1/tracks/6hUMURfCaJ6JB8EWL1ZLr7,https://api.spotify.com/v1/audio-analysis/6hUMURfCaJ6JB8EWL1ZLr7,333907,4
6hcPbniXegOud4FNv8Efxz,0.729,0.191,4,-15.313,0,0.108,0.995,0.455,0.103,0.902,112.565,audio_features,spotify:track:6hcPbniXegOud4FNv8Efxz,https://api.spotify.com/v1/tracks/6hcPbniXegOud4FNv8Efxz,https://api.spotify.com/v1/audio-analysis/6hcPbniXegOud4FNv8Efxz,174720,4
6i3IWozMMPQXtD5W1klS0n,0.726,0.249,9,-16.82,0,0.952,0.826,0,0.173,0.559,112.379,audio_features,spotify:track:6i3IWozMMPQXtD5W1klS0n,https://api.spotify.com/v1/tracks/6i3IWozMMPQXtD5W1klS0n,https://api.spotify.com/v1/audio-analysis/6i3IWozMMPQXtD5W1klS0n,108800,3
6i7kom9nwTggWaYQAW9puH,0.631,0.23,1,-19.213,0,0.959,0.662,0,0.145,0.595,83.401,audio_features,spotify:track:6i7kom9nwTggWaYQAW9puH,https://api.spotify.com/v1/tracks/6i7kom9nwTggWaYQAW9puH,https://api.spotify.com/v1/audio-analysis/6i7kom9nwTggWaYQAW9puH,109900,1
6iInEwECoC9ZX8uPDRjyft,0.81,0.3,4,-9.702,1,0.289,0.985,0.000885,0.13,0.806,115.648,audio_features,spotify:track:6iInEwECoC9ZX8uPDRjyft,https://api.spotify.com/v1/tracks/6iInEwECoC9ZX8uPDRjyft,https://api.spotify.com/v1/audio-analysis/6iInEwECoC9ZX8uPDRjyft,169160,4
6j8nMxm9yFxN3Mdodm9tEl,0.355,0.0452,1,-24.125,1,0.0329,0.985,0.825,0.153,0.276,84.551,audio_features,spotify:track:6j8nMxm9yFxN3Mdodm9tEl,https://api.spotify.com/v1/tracks/6j8nMxm9yFxN3Mdodm9tEl,https://api.spotify.com/v1/audio-analysis/6j8nMxm9yFxN3Mdodm9tEl,138013,3
6jIUK38SalSc8jYFLW4FYv,0.733,0.613,7,-8.749,1,0.0383,0.461,0.951,0.122,0.26,123.019,audio_features,spotify:track:6jIUK38SalSc8jYFLW4FYv,https://api.spotify.com/v1/tracks/6jIUK38SalSc8jYFLW4FYv,https://api.spotify.com/v1/audio-analysis/6jIUK38SalSc8jYFLW4FYv,369721,4
6jm4s7lONpJRXumjV6WH23,0.303,0.226,3,-21.483,1,0.0444,0.993,0.826,0.119,0.146,67.013,audio_features,spotify:track:6jm4s7lONpJRXumjV6WH23,https://api.spotify.com/v1/tracks/6jm4s7lONpJRXumjV6WH23,https://api.spotify.com/v1/audio-analysis/6jm4s7lONpJRXumjV6WH23,491333,4
6jpxi5YTFfquMKm7HLS0fW,0.319,0.00217,10,-36.905,1,0.0412,0.995,0.937,0.0791,0.229,78.505,audio_features,spotify:track:6jpxi5YTFfquMKm7HLS0fW,https://api.spotify.com/v1/tracks/6jpxi5YTFfquMKm7HLS0fW,https://api.spotify.com/v1/audio-analysis/6jpxi5YTFfquMKm7HLS0fW,118093,3
6k3zky8VRvpPo9T5dqWbKS,0.468,0.0184,10,-27.785,1,0.0447,0.992,0.912,0.103,0.235,59.38,audio_features,spotify:track:6k3zky8VRvpPo9T5dqWbKS,https://api.spotify.com/v1/tracks/6k3zky8VRvpPo9T5dqWbKS,https://api.spotify.com/v1/audio-analysis/6k3zky8VRvpPo9T5dqWbKS,158973,4
